player_name,position,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
De'Andre Hunter,SF,huntede01,2023,5026,2350,-1.577104572,-1.004425525,-2.581530097,1.43763617,-0.7144581103,0.72317806,-1.07046881,-0.9841030995,-2.054571909,0.8416983008,0.6745013406,0.1671969602,-0.3568562955,-0.7989493486,-1.155805644,0.2562156168
Bones Hyland,PG,hylanbo01,2023,2412,1167,1.491694741,-0.6910228007,0.8006719404,-0.4301453353,-4.282463797,-4.712609133,1.107309253,-1.488283394,-0.3809741412,1.417722397,0.714519528,0.7032028685,1.921617871,-1.206475761,0.7151421104,-0.220096459
Serge Ibaka,PF,ibakase01,2023,382,185,-4.004029541,0.7823170382,-3.221712503,-7.61096376,-0.4747884914,-8.085752251,-5.006822036,0.5257815818,-4.481040454,-0.1620973422,-0.1620973422,0,-5.505904247,-0.05680570776,-5.562709955,-0.797136961
Andre Iguodala,SF,iguodan01,2023,256,113,-3.686995002,1.253394706,-2.433600297,6.15040053,3.506107972,9.656508502,-1.83651355,1.788443217,-0.0480703327,0.157787193,0.157787193,0,-1.381773815,0.05949420158,-1.322279614,1.304929054
Joe Ingles,SG,inglejo01,2023,2456,1133,0.7906074317,-0.9387149934,-0.1481075617,0.8978077028,-2.258927035,-1.361119332,0.8646929317,-1.320297695,-0.4556047636,1.336726771,1.264803811,0.07192296008,0.7354251522,-1.94585937,-1.210434217,0.6951118928
Brandon Ingram,SF,ingrabr01,2023,3168,1538,1.855407803,-1.324025636,0.5313821663,0.8625276587,0.8676980865,1.730225745,1.776074235,-0.9545319424,0.8215422927,2.802980397,2.802980397,0,0.7871200443,-1.483667175,-0.6965471303,0.0156826721
Kyrie Irving,PG,irvinky01,2023,4597,2241,5.674015145,0.422870979,6.096886124,3.818152788,-0.03100427508,3.787148513,5.614029838,0.3538352801,5.967865118,9.952435022,9.952435022,0,5.855132436,1.003678457,6.858810893,-0.1546662392
Jonathan Isaac,PF,isaacjo01,2023,257,124,3.385394182,3.613440341,6.998834523,-3.810806925,2.037842353,-1.772964572,2.121324216,3.49861382,5.619938035,0.527053109,0.527053109,0,2.213439255,4.159796263,6.373235518,-0.4706897592
Jaden Ivey,PG,iveyja01,2023,4824,2304,-1.144692447,-2.521876733,-3.66656918,-4.630871819,-5.267509232,-9.898381051,-1.853324944,-3.192499442,-5.045824386,-2.733838518,-2.733838518,0,-1.67254522,-2.874598352,-4.547143572,1.312569008
Frank Jackson,SG,jacksfr01,2023,9,5,-26.12451574,3.398845789,-22.72566996,-0.9146109263,-9.748595781,-10.66320671,-22.37851914,0.9528092129,-21.42570992,-0.04607438553,-0.04607438553,0,-13.48498816,-3.861543222,-17.34653138,-3.320592594
Isaiah Jackson,PF,jacksis01,2023,2265,1042,-2.513263437,-0.7959081584,-3.309171596,-2.603986126,-1.607785298,-4.211771424,-2.67690103,-0.9577163126,-3.634617343,-0.4712068083,-0.4712068083,0,-2.585910553,-0.9964762702,-3.582386824,0.1972599347
Jaren Jackson Jr.,PF,jacksja02,2023,4310,2007,0.2510117476,2.210300227,2.461311974,1.339691726,3.562486312,4.902178038,0.4846646905,2.578435734,3.063100425,5.982927408,6.119557127,-0.1366297185,0.1892797582,2.661046088,2.850325847,0.9484780066
Justin Jackson,SF,jacksju01,2023,226,107,-3.267481087,-1.458540585,-4.726021673,-16.63255178,-1.680641125,-18.3131929,-6.323845439,-1.679284392,-8.003129831,-0.2867418578,-0.2867418578,0,-4.24668395,-2.570973055,-6.817657005,-0.01191531461
Quenton Jackson,SG,jacksqu01,2023,302,135,-1.687076889,1.276252475,-0.4108244137,-4.112560775,0.874179321,-3.238381454,-2.287719652,1.290875405,-0.9968442477,0.1209876166,0.1209876166,0,-2.064085845,1.303033494,-0.7610523512,0.1968556059
Reggie Jackson,PG,jacksre01,2023,3436,1675,-2.088038023,-0.2275096217,-2.315547644,-3.783696922,-0.4544020621,-4.238098984,-2.576659399,-0.2943463212,-2.871005721,-0.1053893838,-0.1332661198,0.02787673603,-2.826430259,-0.3361881114,-3.16261837,-0.4239267572
LeBron James,SF,jamesle01,2023,5487,2573,4.083170315,-0.2374732795,3.845697036,3.701910336,1.255314918,4.957225254,4.277237803,0.02677682851,4.304014631,9.37538133,7.212252957,2.163128372,4.115699997,-0.4371342247,3.678565773,0.5805521011
DaQuan Jeffries,SG,jeffrda01,2023,12,5,-9.200773873,16.29578098,7.095007112,-46.1234424,28.77648081,-17.34696159,-17.62851855,19.73277766,2.104259113,0.01329304145,0,0.01329304145,-16.12041042,11.4050633,-4.715347114,4.004717294
Ty Jerome,SG,jeromty01,2023,1739,816,0.2017452233,-2.674782527,-2.473037304,-0.849973141,-4.258468798,-5.108441939,0.006445940515,-3.173896138,-3.167450197,-0.1714308303,-0.1714308303,0,-0.04520112576,-2.421567225,-2.46676835,-1.372567674
Isaiah Joe,SG,joeis01,2023,3006,1395,2.478384055,0.3929183825,2.871302438,2.868844519,-0.1513370972,2.717507422,2.705630444,0.2900487239,2.995679167,4.090392198,4.090392198,0,2.453923281,0.4163212325,2.870244513,0.02531661214
Alize Johnson,PF,johnsal02,2023,64,30,-5.779906986,14.4641392,8.684232215,1.600287458,12.82480842,14.42509588,-4.512324752,15.11774786,10.60542311,0.2056438189,0.2056438189,0,-3.989259168,8.370865211,4.381606043,0.6052104712
Cameron Johnson,SF,johnsca02,2023,2765,1351,1.242957001,2.506521331,3.749478332,0.4444849897,2.386576613,2.831061603,1.154785287,2.6200984,3.774883688,4.505169427,4.124683894,0.3804855329,1.169456532,2.655224402,3.824680934,0.2397745492
James Johnson,PF,johnsja01,2023,353,162,-6.553872282,-3.869068196,-10.42294048,-6.954647765,5.364415896,-1.590231868,-7.01716577,-2.116179968,-9.133345738,-0.5282175732,-0.5282175732,0,-7.442731244,-2.945235534,-10.38796678,0.1183676202
Jalen Johnson,SF,johnsja05,2023,2361,1098,-0.644891835,1.070331604,0.4254397689,-0.7408180306,1.41961153,0.6787934995,-0.7283603612,1.223725857,0.4953654954,1.817259369,1.798965512,0.01829385682,0.1111231455,0.2325171521,0.3436402975,0.01254276409
Keldon Johnson,SF,johnske04,2023,4372,2063,0.946047338,-2.250473279,-1.304425941,-0.1772492136,-4.50328189,-4.680531103,0.8652486677,-2.811831965,-1.946583297,0.8464264009,0.8464264009,0,0.7404328881,-2.668610572,-1.928177684,0.09502150295
Keon Johnson,SG,johnske07,2023,890,416,-2.959742175,-3.184544464,-6.14428664,-5.35133263,-3.527712906,-8.879045536,-3.616222465,-3.391997606,-7.008220071,-0.9098001753,-0.9098001753,0,-2.878260942,-3.165029512,-6.043290454,0.6725277781
Stanley Johnson,SF,johnsst04,2023,1015,469,0.828781838,-2.282631582,-1.453849744,1.620121648,-0.8010939444,0.8190277034,1.098434686,-2.04318929,-0.9447546041,0.435504538,0.435504538,0,0.2215134516,-3.083454862,-2.86194141,0.8268258359
Nikola Jokic,C,jokicni01,2023,6435,3112,8.961393288,4.308386388,13.26977968,9.417504462,0.2839839295,9.701488391,9.522495986,3.696240246,13.21873623,25.86718649,20.31095212,5.556234367,9.32842589,3.641945093,12.97037098,1.533881009
Carlik Jones,PG,jonesca03,2023,121,56,-1.155343965,-5.616269611,-6.771613575,3.484945115,8.368726862,11.85367198,-0.2412233149,-3.067000355,-3.30822367,-0.0158712242,-0.0158712242,0,-1.666198593,-3.553844468,-5.220043061,-0.4929637796
Damian Jones,C,jonesda03,2023,1042,477,-2.67185047,2.235849012,-0.4360014578,-4.361503732,0.4002224694,-3.961281263,-3.192953538,2.022338495,-1.170615043,0.3762294783,0.3762294783,0,-3.548958824,-0.2154292867,-3.764388111,0.0122206154
Derrick Jones Jr.,SF,jonesde02,2023,1888,893,-0.7091640525,1.092181392,0.3830173396,0.6029536663,3.048778084,3.651731751,-0.4530371971,1.533537009,1.080499812,1.741913804,1.741913804,0,-1.196411221,0.6662074134,-0.5302038075,-0.1905573581
Herbert Jones,SF,joneshe01,2023,4036,1951,-1.509443271,3.66025111,2.150807839,2.410618923,1.967407812,4.378026735,-0.7821380906,3.494236699,2.712098609,5.437502089,5.437502089,0,-1.286591536,3.817309475,2.530717939,0.009802747548
Kai Jones,PF,joneska01,2023,1170,550,-4.054817617,0.1104404177,-3.9443772,-2.987725158,2.009432178,-0.9782929808,-4.023591249,0.5441432089,-3.47944804,-0.2041363869,-0.2041363869,0,-4.132003564,-0.9642982778,-5.096301841,-0.2731939485
Tre Jones,PG,jonestr01,2023,4249,1984,1.029169823,1.188685433,2.217855256,1.055730351,-2.024484134,-0.9687537828,1.160957883,0.660776001,1.821733884,4.611010719,4.611010719,0,0.5273725967,0.8735288451,1.400901442,-0.3635129869
Tyus Jones,PG,jonesty01,2023,4386,2060,1.336806419,-0.8134180069,0.5233884121,0.8380522469,-2.778300401,-1.940248154,1.313659748,-1.318623184,-0.004963436036,2.857527182,2.694476929,0.1630502535,0.8040302874,-1.24540791,-0.4413776223,-1.124686919
DeAndre Jordan,C,jordade01,2023,1253,600,-4.924574715,-1.353648853,-6.278223568,-4.534298547,-2.952067103,-7.486365649,-5.149958544,-1.785419994,-6.935378538,-1.286579805,-1.241952204,-0.04462760059,-4.98870226,-2.190885336,-7.179587596,0.3509980175
Cory Joseph,PG,josepco01,2023,2543,1227,0.1759911817,-1.806860117,-1.630868935,0.3092078751,0.09952027517,0.4087281503,0.256320866,-1.457778214,-1.201457348,0.9563017963,0.9563017963,0,-0.4795307964,-1.885751191,-2.365281987,-1.364970675
Nikola Jovic,PF,jovicni01,2023,450,217,-3.274975166,-0.9189854692,-4.193960635,-3.532885647,-0.3082670522,-3.841152699,-3.519753157,-0.8705374453,-4.390290602,-0.1839499218,-0.2050475691,0.02109764724,-2.833748403,-0.7493661915,-3.583114594,0.7438666375
Johnny Juzang,SG,juzanjo01,2023,508,232,-4.660931766,-4.137255347,-8.798187112,-8.443506872,-2.887751904,-11.33125878,-5.742051036,-4.099403205,-9.841454241,-0.8321904824,-0.8321904824,0,-4.66047535,-4.260088374,-8.920563724,-0.8657076051
Mfiondu Kabengele,PF,kabenmf01,2023,71,36,-4.364118318,-5.446909194,-9.811027512,-0.4386955182,-7.665657536,-8.104353054,-3.864619988,-6.321475292,-10.18609528,-0.1348217356,-0.1348217356,0,-1.967786828,-5.492862122,-7.46064895,-1.299555687
Frank Kaminsky,PF,kaminfr01,2023,499,235,-1.306915148,-3.926637111,-5.233552259,-1.810982001,-2.66332001,-4.474302011,-1.484595166,-3.85991834,-5.344513505,-0.3039656453,-0.3039656453,0,-0.9963730685,-4.657188782,-5.65356185,-0.8100959876
Trevor Keels,SG,keelstr01,2023,19,8,-12.51101032,-11.56060985,-24.07162017,-39.69266917,-19.74497896,-59.43764813,-19.08982661,-14.0900246,-33.17985121,-0.1247345264,-0.1247345264,0,-13.83865478,-14.60726573,-28.4459205,0.4323701575
Luke Kennard,SG,kennalu01,2023,2975,1422,0.7112333451,-0.9396488769,-0.2284155319,3.789273288,1.818972457,5.608245745,1.403519659,-0.4463047638,0.9572148949,2.683947912,1.796944414,0.8870034982,0.4743251071,-0.7031866757,-0.2288615686,-0.3962086279
Walker Kessler,C,kesslwa01,2023,3600,1703,0.06063522289,3.229842467,3.29047769,1.281267967,1.459565832,2.7408338,0.2974563342,3.097932798,3.395389133,5.313597149,5.313597149,0,-0.2984101811,2.155691612,1.857281431,-0.4905499262
Braxton Key,SF,keybr01,2023,21,9,2.484255691,-1.285758053,1.198497638,-15.91490276,2.53969788,-13.37520488,-1.149318913,-0.4606035356,-1.609922449,0.005266413287,0.005266413287,0,-1.946695986,-3.88489239,-5.831588376,0.605509662
Louis King,SF,kinglo02,2023,63,29,3.757987951,-8.70104825,-4.943060299,10.41084719,-4.142951484,6.267895709,5.302115204,-8.344867791,-3.042752587,-0.004324134287,-0.004324134287,0,3.744972971,-4.717836897,-0.9728639268,-0.1718408896
Corey Kispert,SF,kispeco01,2023,4370,2093,-0.4101905436,-1.708685657,-2.1188762,-0.4887992611,-2.999322368,-3.488121629,-0.4462052707,-2.07317209,-2.519377361,0.2454312088,0.2454312088,0,-0.5938336785,-1.832613787,-2.426447466,-0.343804378
Maxi Kleber,PF,klebima01,2023,1915,930,-2.934390743,-0.2207816336,-3.155172377,-2.468650361,0.4549512337,-2.013699127,-3.038947036,-0.06961374148,-3.108560778,-0.1691889685,-0.1691889685,0,-2.887024373,-0.1567267393,-3.043751112,-0.5595114453
Nathan Knight,PF,knighna01,2023,655,296,-2.068329462,-1.661390259,-3.72971972,-2.881554726,-2.081714444,-4.96326917,-2.353762319,-1.865911792,-4.219674111,-0.2245819485,-0.1914217402,-0.03316020833,-3.075152021,-2.456772405,-5.531924426,0.541744483
Kevin Knox II,SF,knoxke01,2023,2062,952,-2.199740878,-3.088548829,-5.288289707,-3.855378341,-0.3373446156,-4.192722956,-2.638547231,-2.639720033,-5.278267263,-1.225580568,-1.225580568,0,-2.320806259,-3.810591767,-6.131398026,0.4539962597
Christian Koloko,C,kolokch01,2023,1680,802,-3.009812211,1.346946124,-1.662866087,-1.182325828,5.632276398,4.449950571,-2.838707001,2.313049376,-0.5256576256,0.9086631681,0.9086631681,0,-3.255402759,1.573559704,-1.681843055,-0.1656953308
John Konchar,SG,konchjo01,2023,3305,1543,-1.285863689,3.272881132,1.987017444,0.6639576698,2.835693288,3.499650958,-0.9491753582,3.332749421,2.383574062,4.045222504,3.986989561,0.05823294305,-1.045615575,3.668875427,2.623259852,0.03634850638
Furkan Korkmaz,SG,korkmfu01,2023,780,364,-2.456603568,-0.807096316,-3.263699884,-4.517643385,3.51181128,-1.005832105,-3.086967385,0.03663555949,-3.050331826,-0.06481120447,0.01489261718,-0.07970382165,-3.194707074,-1.979263942,-5.173971016,-0.03644229379
Luke Kornet,C,kornelu01,2023,1760,836,-0.2351211978,2.243948773,2.008827575,-0.4782325199,1.275266012,0.797033492,-0.3373327552,2.128805092,1.791472337,1.933036626,1.761445461,0.1715911653,-0.6135302296,1.38746295,0.7739327199,-0.584116521
Vit Krejci,PG,krejcvi01,2023,347,165,-2.041236097,-1.966395478,-4.007631575,-2.170253619,1.00436197,-1.165891649,-2.199802976,-1.439053778,-3.638856754,-0.07409615999,-0.07409615999,0,-1.566639855,-3.170587079,-4.737226935,-0.9853309855
Jonathan Kuminga,PF,kuminjo01,2023,3121,1455,-2.531575974,0.3954959793,-2.136079995,-2.15161916,-1.444561368,-3.596180528,-2.615176779,0.01879939256,-2.596377387,0.1029862204,0.2476384036,-0.1446521832,-2.206819732,-0.3375029908,-2.544322723,0.1350230061
Kyle Kuzma,SF,kuzmaky01,2023,4683,2239,-0.9841318181,0.00006359492456,-0.9840682232,-0.8335983644,2.416827097,1.583228732,-1.01795863,0.5133664531,-0.5045921774,2.572954192,2.572954192,0,-0.5068543634,0.05826664937,-0.448587714,0.3124392317
Anthony Lamb,SF,lamban01,2023,2618,1226,-1.026989436,2.345912182,1.318922746,-1.307837453,0.5671772119,-0.740660241,-1.138260618,2.10385846,0.9655978417,2.321430668,2.2605037,0.06092696809,-0.7970090659,1.039850576,0.2428415099,-0.1976121109
Jock Landale,C,landajo01,2023,2308,1092,-0.9553828844,2.584361843,1.628978958,0.7940712594,4.777625548,5.571696808,-0.6575714018,3.166652678,2.509081277,2.954688792,2.459693932,0.4949948595,-0.5167922958,2.236772913,1.719980617,0.0701707734
Romeo Langford,SG,langfro01,2023,1822,844,-2.025956237,0.5751039108,-1.450852326,-2.015253856,0.4768099563,-1.538443899,-2.10068164,0.6431365019,-1.457545138,0.5574446917,0.5574446917,0,-2.453495756,-0.3785661228,-2.832061879,0.1636318155
Jake LaRavia,PF,laravja01,2023,883,414,-2.626843309,-0.9686779866,-3.595521296,-3.934911021,-1.281043657,-5.215954678,-3.061455942,-1.147080017,-4.208535959,-0.3091120953,-0.3091120953,0,-3.158057111,-1.132089186,-4.290146297,0.3394362621
Zach LaVine,SG,lavinza01,2023,5749,2768,2.631680758,-1.05708639,1.574594368,0.210410792,-0.9153219965,-0.7049112045,2.283245997,-1.11912946,1.164116538,5.534159938,5.534159938,0,1.931794672,-0.6275231845,1.304271488,0.1189271735
A.J. Lawson,SG,lawsoaj01,2023,239,108,-1.129910905,-3.306538952,-4.436449856,-9.557660334,-5.481108592,-15.03876893,-2.956494554,-3.911646973,-6.868141527,-0.2221132339,-0.2221132339,0,-2.810396557,-4.066602304,-6.876998861,0.230379468
Damion Lee,SG,leeda03,2023,3353,1595,-0.904934313,0.01883801155,-0.8860963015,-2.174161836,3.318696223,1.144534387,-1.235758505,0.6924717817,-0.5432867234,1.78738944,1.866468237,-0.07907879689,-1.679570292,0.3593735852,-1.320196707,-0.04021980629
Saben Lee,PG,leesa01,2023,805,373,-1.308752518,0.1700597191,-1.138692799,-7.302919425,2.683552833,-4.619366592,-2.647087199,0.683186767,-1.963900432,0.1505552162,0.1505552162,0,-2.774086963,0.5701171766,-2.203969786,0.2572060188
Alex Len,C,lenal01,2023,482,215,-4.50787262,2.825768725,-1.682103895,-1.40812593,7.291019042,5.882893112,-4.167464954,3.945329445,-0.2221355098,0.2838276742,0.1899453628,0.09388231139,-4.206105088,1.35323194,-2.852873148,1.079191335
Kawhi Leonard,SF,leonaka01,2023,3760,1828,4.558913299,1.731872401,6.2907857,4.912047185,1.886975177,6.799022362,4.906030984,1.865048206,6.771079189,8.844287545,8.450784505,0.3935030398,4.524804707,1.777308415,6.302113121,-0.5398000931
Meyers Leonard,C,leoname01,2023,256,119,-1.798343404,-5.644631225,-7.442974629,0.6563332015,-9.274775565,-8.618442363,-1.387016328,-6.761392704,-8.148409033,-0.3297939982,-0.3492145495,0.01942055128,-0.332509069,-3.509852663,-3.842361732,0.3821606464
Caris LeVert,SG,leverca01,2023,4880,2407,0.2029216842,1.539917913,1.742839597,-2.737577499,2.25784707,-0.4797304292,-0.4059073085,1.730155561,1.324248252,5.000760383,4.877926815,0.1228335682,-0.2048338853,2.034276428,1.829442543,0.07947437195
Kira Lewis Jr.,PG,lewiski01,2023,498,235,0.5211701863,-1.64181655,-1.120646363,1.328128145,3.732831584,5.060959729,0.7266787313,-0.6330583792,0.09362035209,0.3398417433,0.3398417433,0,-0.4820197286,-1.119438627,-1.601458356,-0.3255916266
Damian Lillard,PG,lillada01,2023,4380,2107,9.445343617,-1.4631822,7.982161417,5.720774028,-1.21516191,4.505612118,9.282637307,-1.466140133,7.816497175,11.52147377,11.52147377,0,9.326933458,-1.449915102,7.877018356,1.444669869
Nassir Little,SF,littlna01,2023,2024,976,-1.996462727,-2.445237471,-4.441700198,-0.7534030854,-3.941354896,-4.694757982,-1.862641645,-2.857981824,-4.720623469,-0.9745738188,-0.9745738188,0,-2.106009077,-3.111070529,-5.217079606,-0.6900190632
Isaiah Livers,PF,liveris01,2023,2485,1199,-2.484522589,0.05786024,-2.426662349,-1.218462311,0.2199349268,-0.9985273843,-2.35214938,0.1552413551,-2.196908025,0.3361768135,0.3361768135,0,-2.663266652,-0.7231080809,-3.386374733,-0.6461666128
Kenneth Lofton Jr.,PF,loftoke01,2023,393,188,0.5993749624,-5.593098697,-4.993723735,-6.46974306,-4.827179346,-11.29692241,-0.8426183251,-5.817700803,-6.660319128,-0.3761611101,-0.3971214507,0.02096034057,-1.530118166,-4.656104823,-6.18622299,0.06136302875
Kevon Looney,C,looneke01,2023,4890,2283,0.4993973467,3.188664807,3.688062154,3.851640833,-0.1668823853,3.684758448,1.243693703,2.652139715,3.895833418,7.698439744,6.094441396,1.603998348,0.1816994106,3.066121045,3.247820455,-1.208677926
Brook Lopez,C,lopezbr01,2023,5475,2555,-0.9862199711,4.803508999,3.817289028,0.551284304,4.246483303,4.797767607,-0.7328415478,4.953425735,4.220584187,9.122900944,8.702533894,0.4203670494,-0.4682616346,4.711549685,4.243288051,0.2837376084
Robin Lopez,C,lopezro01,2023,633,305,-2.62812938,-1.816087843,-4.444217224,-6.487430393,-1.1833528,-7.670783193,-3.606880753,-1.880097622,-5.486978375,-0.4372838585,-0.5466616407,0.1093777821,-3.420543702,-1.54509075,-4.965634452,-0.1249769453
Kevin Love,C,loveke01,2023,3298,1599,-0.3801225636,1.584274652,1.204152088,-0.3530679647,0.06336913205,-0.2896988326,-0.4112673485,1.323224717,0.9119573683,3.038183031,2.350834719,0.6873483122,0.7021331869,0.7033878046,1.405520992,0.8333005526
Kyle Lowry,PG,lowryky01,2023,4659,2317,1.014343317,0.364642842,1.378986159,0.8180896715,0.02861884188,0.8467085134,1.031706461,0.2962509524,1.327957413,4.847344412,3.689429344,1.157915068,1.158998893,0.7770194035,1.936018296,-0.1260653868
Trey Lyles,PF,lylestr01,2023,2933,1365,-0.1150062565,-0.9430603091,-1.058066566,0.37848163,1.294690588,1.673172218,-0.05918233342,-0.5196941928,-0.5788765262,1.51408312,0.9392121972,0.5748709223,0.01658317805,-1.587689909,-1.571106731,0.3364043136
Theo Maledon,PG,maledth01,2023,1821,854,-1.022498628,-1.143121309,-2.165619937,-1.734164441,-2.468020991,-4.202185433,-1.165137245,-1.469846062,-2.634983306,0.04995029512,0.04995029512,0,-1.674144134,-1.059079461,-2.733223595,-0.3297469692
Sandro Mamukelashvili,PF,mamuksa01,2023,1407,660,-2.658675437,-2.979414204,-5.638089642,-1.831556726,-2.694166348,-4.525723074,-2.6039494,-3.058788825,-5.662738225,-0.9774056828,-0.9774056828,0,-2.018110742,-3.247362416,-5.265473158,0.1233519812
Terance Mann,SG,mannte01,2023,4137,2005,-0.2220953268,-0.5880648934,-0.8101602202,2.138348963,-0.5026042255,1.635744738,0.2558005617,-0.6039072805,-0.3481067189,2.455839213,1.963074877,0.492764336,-0.3751104147,-0.5337600911,-0.9088705058,-0.7512078935
Tre Mann,PG,manntr01,2023,2533,1183,-1.487454956,-1.082485914,-2.56994087,-1.944796116,1.51829393,-0.426502186,-1.675095472,-0.6170207136,-2.292116186,0.2759044556,0.2759044556,0,-1.406894473,-0.7871914556,-2.194085928,-0.1676080515
Boban Marjanovic,C,marjabo01,2023,357,171,0.4454827577,-0.310519262,0.1349634957,1.937684104,8.738214175,10.67589828,0.8725925441,1.65467475,2.527267294,0.461576096,0.461576096,0,0.4393064116,-1.742075158,-1.302768746,0.2554269873
Lauri Markkanen,PF,markkla01,2023,4786,2273,3.563638991,0.4836135466,4.047252538,2.25347755,2.822921175,5.076398724,3.505799109,1.025140262,4.530939371,8.470858982,8.470858982,0,3.308220078,0.5166846191,3.824904697,0.3259317946
Naji Marshall,SF,marshna01,2023,3774,1792,-0.6954539869,-0.6625455743,-1.357999561,-1.694784898,0.1706395041,-1.524145394,-0.94622205,-0.5459145811,-1.492136631,1.149459907,1.149459907,0,-1.647755236,-0.966851666,-2.614606902,-0.0506760383
Caleb Martin,SF,martica02,2023,5599,2771,-1.42700098,1.215818914,-0.2111820658,1.198048766,2.096073566,3.294122332,-0.9738396503,1.451848322,0.4780086718,4.654460781,1.900974214,2.753486566,-0.9405765971,2.11942105,1.178844453,-0.6959006574
Cody Martin,SF,martico01,2023,291,134,-0.5477200288,-2.263634613,-2.811354641,-0.01983606063,-2.158661319,-2.178497379,-0.4297591539,-2.367846922,-2.797606076,-0.00322722422,-0.00322722422,0,-1.161976802,-1.580298667,-2.742275468,-0.8513056951
Kenyon Martin Jr.,SF,martike04,2023,4848,2292,-1.248182874,-3.313581774,-4.561764648,0.8209536393,-2.110863849,-1.28991021,-0.8658476692,-3.217634371,-4.08348204,-1.559936106,-1.559936106,0,-1.135623558,-3.776614096,-4.912237653,0.03825525593
Tyrese Martin,SG,martity01,2023,137,66,-5.011005297,-5.540160537,-10.55116583,-2.369624511,-0.6929171615,-3.062541672,-4.7609759,-4.819415115,-9.580391016,-0.2272678599,-0.2272678599,0,-3.736541834,-6.269938491,-10.00648032,-1.199467511
Garrison Mathews,SG,mathega01,2023,1458,686,0.6204998196,3.411023565,4.031523384,-5.870463275,3.393704787,-2.476758488,-0.690315954,3.673894142,2.983578188,2.015485186,2.015485186,0,-0.6216997442,1.991739138,1.370039394,0.4448981512
Bennedict Mathurin,SG,mathube01,2023,4780,2222,-0.4229761796,-1.804728752,-2.227704932,-2.739409598,0.1333823959,-2.606027203,-0.9295478398,-1.470976098,-2.400523937,0.3986795778,0.3986795778,0,-0.5538716982,-1.765252331,-2.319124029,0.6346145748
Wesley Matthews,SG,matthwe02,2023,1874,861,-2.486608351,-0.4325592501,-2.919167602,-1.329506413,1.230688261,-0.0988181522,-2.391800969,-0.1648354912,-2.55663646,0.08498658744,0.07766559319,0.007320994247,-2.549199988,-0.8408545591,-3.390054547,-0.2705540795
Tyrese Maxey,PG,maxeyty01,2023,4918,2439,2.333285173,-0.8943485172,1.438936656,2.570993068,0.3215973732,2.892590441,2.48083749,-0.6941805683,1.786656922,5.662633639,4.012836428,1.649797211,2.933310061,-0.1873803677,2.745929693,-1.14533886
Skylar Mays,SG,mayssk01,2023,418,189,2.511900241,-3.901511803,-1.389611561,-1.28856959,-6.354289363,-7.642858953,1.90053139,-4.581240701,-2.680709311,0.006678052313,0.006678052313,0,1.018804964,-3.900629786,-2.881824822,-0.0528170225
Miles McBride,PG,mcbrimi01,2023,1620,780,-2.234565364,1.155238081,-1.079327283,-1.556384782,4.410205526,2.853820743,-2.275302017,1.899944274,-0.375357743,0.9372552225,0.8947899539,0.0424652686,-1.819686996,1.701748971,-0.1179380247,-0.7981912562
Mac McClung,PG,mccluma01,2023,92,41,2.815950984,-1.170441739,1.645509245,2.935732349,14.81582503,17.75155738,2.936065527,2.103089843,5.03915537,0.1638199474,0.1638199474,0,1.869763972,-1.652945199,0.2168187725,0.5481329817
CJ McCollum,SG,mccolcj01,2023,5497,2649,0.794955891,-0.7031954767,0.09176041432,2.917541305,-3.657128489,-0.7395871845,1.297039172,-1.382761564,-0.08572239174,3.58701344,3.58701344,0,1.371023748,-1.030543526,0.3404802223,-0.3871190714
T.J. McConnell,PG,mccontj01,2023,3305,1526,1.10531759,1.71791511,2.823232699,-2.820303875,1.783083908,-1.037219967,0.360477109,1.879385646,2.239862755,3.896579564,3.896579564,0,0.7087216322,0.9748392937,1.683560926,0.3025748806
Jalen McDaniels,PF,mcdanja01,2023,4282,2015,-1.876588033,0.5457727553,-1.330815277,0.8898998914,0.04188252135,0.9317824127,-1.37112649,0.4807372643,-0.8903892259,1.934409338,1.661573063,0.2728362754,-1.548087743,0.8111211988,-0.7369665438,0.117400627
Jaden McDaniels,PF,mcdanja02,2023,5094,2416,-1.63262657,1.258182946,-0.3744436242,2.06223486,0.9366389102,2.99887377,-0.950208552,1.252126227,0.301917675,3.763655984,3.763655984,0,-1.5365678,1.759662938,0.2230951384,0.04642770167
Doug McDermott,PF,mcderdo01,2023,2858,1314,-1.176628343,-4.433851779,-5.610480122,-1.274128689,-2.06803991,-3.342168599,-1.207624098,-4.163341491,-5.370965589,-1.766762758,-1.766762758,0,-1.070267667,-4.929859338,-6.000127005,0.5549080535
JaVale McGee,C,mcgeeja01,2023,756,355,-4.794319281,-0.7727936123,-5.567112893,-4.876604362,-0.3138359387,-5.190440301,-5.139306205,-0.703698226,-5.843004431,-0.5657494126,-0.5657494126,0,-4.900510445,-1.643492505,-6.54400295,0.9983983096
Bryce McGowens,SG,mcgowbr01,2023,1689,787,-3.512969831,-1.058924312,-4.571894143,-5.352836867,-0.3613102626,-5.71414713,-4.051857423,-0.9557455292,-5.007602952,-0.909533215,-0.909533215,0,-4.669829431,-2.319723476,-6.989552908,0.3389115354
